Time Stamp,ACI_BB,ACI_HF,ACI_Midrange,SPL_BB,SPL_HF,SPL_Midrange
170708024002,61800.55461,61845.33776,51930.47031,114.8133371,114.1894796,103.1705535
170708025002,62508.30077,62550.07664,57204.26867,115.0074638,114.281571,104.6170094
170708030002,60216.5385,60009.36387,52306.11755,116.2105124,115.6792941,103.155648
170708031002,58207.99237,58086.86515,54358.82868,114.8989345,113.8543641,106.6226392
170708032002,68893.28761,68752.90918,53224.54871,115.3829993,114.7641458,104.0906427
170708033002,74327.96454,74237.84418,51132.25974,115.3449038,114.7731548,103.4506926
170708034002,68087.8874,67966.92088,50605.04649,116.0312,115.5858809,102.7823993
170708035002,60883.14827,60721.64618,50831.66499,115.4666756,114.9360643,103.1486228
170708040002,62242.42494,62318.43351,50621.53794,115.7201261,115.1856945,103.6383435
170708041002,68844.08628,68803.77086,51546.09926,115.8378618,115.2575719,104.5136126
170708042002,63064.89131,63077.26316,58719.27855,116.2083373,115.7891791,102.2965353
170708043002,57621.533,57668.55061,52104.54239,115.3006385,114.7097976,103.6637806
170708044002,62059.4769,61977.26478,50562.88178,114.4615926,113.7412619,103.5857549
170708045002,73107.98268,73192.87233,51833.95859,116.1258456,115.6134759,103.3927696
170708050002,67107.0571,67035.45195,52795.05859,114.9203423,114.2151348,104.1867159
170708051002,59837.86831,59881.8964,51173.7295,115.0229688,114.4427995,102.9057608
170708052002,70008.37244,70065.62955,50203.64705,115.091651,114.5665573,102.3764469
170708053002,60831.12836,60885.66684,52568.46182,115.5956815,114.9329898,104.9453807
170708054002,67287.24561,67150.82319,50312.37851,115.7589136,115.2705404,102.9314123
170708055002,71894.59177,71874.71171,51843.30583,115.1558509,114.5646568,103.4200712
170708060002,61778.20867,61857.31948,52823.47443,115.9249589,115.3530366,104.2429157
170708061002,66187.8202,66289.32548,53320.44387,115.4593326,114.9524101,102.7412737
170708062002,60691.82686,60763.28414,52205.31768,115.6164585,115.0998624,103.1220982
170708063002,62184.14041,62020.18313,51556.39812,116.0831622,115.602761,103.4089843
170708064002,60992.76801,61123.19842,52759.6978,115.5054927,114.8539558,103.8683975
170708065002,75235.01565,75298.94167,51441.21899,115.7160398,115.2223025,103.0466536
170708070002,59672.90778,59693.1934,52179.41145,116.0942805,115.5926939,103.7999682
170708071002,60375.81727,60338.58118,51717.81894,114.8321316,114.0651907,104.6773476
170708072002,67810.60115,67925.35557,51699.39318,115.4208304,114.7467146,104.6885789
170708073002,65675.14407,65745.35591,59252.10377,115.915913,115.1799009,105.9665303
170708074002,58222.82074,58147.64288,52769.84664,116.5496989,115.9940168,105.2795718
170708075002,58034.53632,58046.85082,55864.3031,115.7294202,114.9357122,106.2408021
170708080002,59605.88481,59643.71885,53248.45949,115.7906578,115.2104892,104.1998687
170708081002,63724.80367,63685.52652,51157.20765,116.7205972,116.190039,105.2309005
170708082002,65832.56066,65750.2275,50020.81997,120.0531297,119.8317638,104.5364284
170708083002,61492.72105,61459.26697,50798.78951,115.7152151,115.2112752,103.1124808
170708084002,61641.40834,61776.2477,53381.99166,116.6206899,116.1473132,103.5724844
170708085002,62450.35148,62379.79058,56453.05369,116.3665265,115.643815,106.4843564
170708090002,62180.05226,62240.29334,54131.19974,115.92444,114.7861355,108.3723677
170708091002,59192.21721,59722.63291,59214.75756,115.6848913,114.5013293,108.2732134
170708092002,67047.87659,67024.45297,60284.60757,115.2450757,114.321387,106.3742419
170708093002,58314.92988,58245.38814,53134.61355,114.2197898,112.8970487,106.903577
170708094002,73083.05197,72836.95476,51971.29688,114.7706786,113.3645534,107.9716248
170708095002,65964.05466,65535.30527,54473.25654,115.1999731,111.6230625,112.0669859
170708100002,61438.81665,60951.73017,75387.08822,114.2094908,112.5179283,107.9709436
170708101002,61762.08216,61387.66939,52465.66577,114.0408196,113.2885457,102.9879801
170708102002,74858.21021,74790.05073,49559.53519,112.3279985,111.2357231,102.6508986
170708103002,71417.06171,71318.23312,51884.24291,116.1852403,115.7512401,102.9781518
170708104002,69385.994,69128.99123,53589.17262,113.3994686,112.4590472,102.8430557
170708105002,61401.50306,61571.57027,52860.39754,112.7033258,111.5372736,103.8139924
170708110002,64614.81279,64108.96787,52380.95645,115.3645625,114.7701627,103.7372854
170708111002,58993.30047,59072.51262,53769.92706,114.3909206,113.502434,104.811859
170708112002,62169.62274,62725.49213,49480.56653,113.8927553,112.9803449,103.4555045
170708113002,66873.5792,66577.39732,59349.01664,113.4154681,111.5745399,106.8735071
170708114002,60029.64512,59683.38123,56147.13314,114.3994486,113.6163451,103.3836487
170708115002,69390.89527,69046.29405,53964.15127,113.3744682,111.1180815,106.963581
170708120002,63531.12093,62986.82197,50003.07038,112.5190843,111.3083722,103.6181785
170708121002,64987.59133,64859.35444,59440.87618,112.6733625,111.6305902,102.9331094
170708122002,63987.31976,63902.77306,51242.0546,112.9544726,111.3500683,105.6964207
170708123002,73100.86599,72907.50065,53268.34228,112.529283,111.263354,103.8470721
170708124002,63204.48565,63560.06431,58985.20155,118.8442625,115.7652829,114.2265239
170708125002,60452.58562,60135.29433,49496.27324,112.1333251,110.3383942,103.943864
170708130002,59253.87813,58738.81129,50336.18776,112.9518476,112.0130189,102.6576587
170708131002,57568.22848,57303.80527,53445.77009,111.6512859,109.5818526,105.1768701
170708132002,61473.98279,61396.70192,49762.37297,112.4629041,111.3948977,102.7374649
170708133002,63473.75705,63565.88446,51799.33855,111.9867384,110.7830253,102.594251
170708134002,77526.22971,77104.15544,50513.64039,111.5242385,110.0559775,103.166707
170708135002,62378.96268,62376.75118,50363.08516,112.3210571,111.2410664,102.4593887
170708140002,81371.20717,81367.96594,50848.08841,114.0109486,113.2726349,102.7396588
170708141002,64738.28321,64130.10708,50938.0784,113.2207575,112.3446786,102.6420276
170708142002,62963.96416,62745.33504,57975.65546,113.317772,112.1332757,104.8541314
170708143002,63524.21663,63137.47813,53134.45128,113.7887312,112.9116759,103.7707976
170708144002,63416.05757,63086.65555,53355.45071,112.273861,110.9842803,103.4418356
170708145002,58611.79652,58117.26935,58328.97305,111.671779,110.1373594,103.5429633
170708150002,71054.8806,70753.58772,53983.86105,112.8217332,111.679618,103.8175704
170708151002,64451.94929,64129.7339,65658.03221,111.4932847,109.6101944,104.549435
170708152002,71685.2624,71463.33409,50978.30276,113.5332436,111.3434012,108.3906985
170708153002,66680.85066,66333.38049,57637.27879,112.3916737,111.2275904,103.1605041
170708154002,69788.61793,69318.34397,51101.97027,115.4577636,115.0095407,101.6407473
170708155002,71965.45308,71534.72749,61143.07871,114.0200173,113.0037055,105.0754215
170708160002,58659.68108,58578.65158,51914.5844,111.1033011,109.5403233,102.7863281
170708161002,59882.74432,59374.17843,50730.85562,111.4701899,109.8493438,103.669496
170708162002,65274.88453,65072.65192,51240.90621,111.2713476,109.5417171,103.6314277
170708163002,68892.63368,68696.99208,53337.01851,112.315157,111.1846052,102.7924861
170708164002,63488.95054,63338.28224,51214.77282,113.3355938,112.3167051,103.8306156
170708165002,57381.90037,57316.64981,53936.75234,111.2186964,109.5896748,103.2863059
170708170002,65695.91444,65205.27346,50241.8722,112.8171754,111.8356072,102.7253134
170708171002,64289.7306,63554.68421,54848.22619,111.0238141,109.4547023,102.6725758
170708172002,67352.78964,66803.60442,56231.94723,110.7644903,109.2825232,101.6961668
170708173002,70829.89578,70520.50397,59908.96953,114.0683255,113.0142566,105.3705829
170708174002,66577.1161,66126.83114,53123.33888,112.5190186,111.1552525,104.3606124
170708175002,62430.46738,62140.60181,52909.13213,112.1452176,110.4451111,104.9670119
170708180004,66098.42499,65646.66491,51885.95594,112.5850348,111.2194044,104.6285745
170708181002,61837.53896,61543.65846,52723.5617,111.5351442,110.2370627,102.2142489
170708182002,58606.71227,58138.12228,51326.28867,111.5135948,109.9963347,103.490723
170708183002,68548.0461,68071.53547,57693.94332,111.9831877,110.0192704,105.4449302
170708184002,67506.9752,67164.27688,52374.67311,111.3081827,109.939326,102.3001013
170708185002,64920.6841,64433.44799,50261.33091,114.3664801,113.725748,102.4406869
170708190002,60894.56658,61091.46067,56223.98489,112.0526351,110.8337566,102.888053
170708191002,65894.57746,65579.61668,57552.8491,112.7430003,111.5373563,104.0320029
170708192002,67600.60106,67222.57443,59658.47257,111.0397474,109.4987243,102.5887846
170708193002,64630.31936,63863.95232,50557.16169,111.9408501,110.7846229,102.1312257
170708194002,70799.52694,70398.20915,58982.4225,113.455333,112.5775088,103.0921262
170708195002,69931.32108,69817.57706,51085.00133,113.0845762,112.1466229,102.8160964
170708200002,59227.95139,58837.04419,51385.59026,111.3167,109.9758108,102.1732659
170708201002,60269.37123,59702.98418,52783.14067,111.3464742,109.6550334,103.8400458
170708202002,67718.10481,67124.29559,55408.41347,112.0504411,110.1125758,105.5541235
170708203002,67680.1486,67260.12704,52634.9905,111.9935893,110.5855975,103.7948347
170708204002,61686.04204,61430.0053,49434.22673,113.9492355,113.050572,103.9329127
170708205002,65870.49796,65597.34028,51185.93947,111.3458279,109.6405355,103.8507881
170708210002,64811.75925,64630.46849,52489.96962,112.7048778,111.4739053,104.1546169
170708211002,65335.5146,65329.62302,53127.29149,113.0393346,111.9699226,103.7815507
170708212002,65335.53321,65505.52662,50743.41736,112.9055289,111.581727,104.925748
170708213002,60984.7855,61319.29847,59127.84763,113.7728919,112.4914591,105.8612877
170708214002,57990.05123,57735.46839,61325.01499,113.7830959,112.3811342,106.5600325
170708215002,64087.96391,64120.29427,53364.11643,114.9529857,113.7033369,107.5768322
170708220002,58468.00135,59292.34585,62704.78606,116.3394876,115.140813,109.1815539
170708221002,73629.75518,73740.05427,54159.63945,116.6832197,115.7487371,108.2784081
170708222002,61515.47727,61717.52472,59568.68865,117.6332237,116.9485346,108.006991
170708223002,59009.18576,59301.02678,51263.45041,118.8273678,118.4240434,106.6984532
170708224002,58414.61154,58425.74979,52910.71614,116.994816,116.3173065,107.0711125
170708225002,60210.41434,60273.52087,67830.33338,117.6452204,117.1731795,105.9084883
170708230002,63742.69068,63991.8038,58221.42108,118.4629233,117.8731104,108.2234647
170708231002,61959.949,61852.53364,52299.0134,115.9927865,115.2417099,106.1870864
170708232002,64805.33318,64928.00585,62649.49743,116.5347243,115.7580181,107.2440335
170708233002,63031.05097,63249.18952,51233.4538,115.2206291,114.5897085,103.9831809
170708234002,58084.242,58378.91081,70415.73027,115.9800095,114.6767538,109.0882283
170708235002,62530.54547,62401.06657,54462.53875,116.8186868,116.2778143,105.492492
170709000002,61872.68827,62236.2486,71644.6556,115.7885216,115.0569933,105.8621849
170709001002,72213.70339,72323.56103,51084.03848,115.2346265,114.5870568,104.2248799
170709002002,64401.17176,64351.64785,50771.7806,115.5539679,114.9489235,104.3029215
170709003002,64924.88868,64608.37945,52015.61155,115.3270626,114.7478412,103.5976282
170709004002,56534.48678,56382.46162,53416.99936,115.6571899,114.9807632,105.1266578
