KI Date,Site,Observer,Transect,Species Code,Species,Size (cm),Number,"Sexual Phase (TP, IP, juv)",Time,Depth,Slope,Note
14_06_2018,32,SD,1,,Gymnothorax meleagris,100,1,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Cephalopholis urodeta,16,1,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Cephalopholis urodeta,14,1,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Pseudanthias bartlettorum,5,60,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Pseudanthias dispar,6,2,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Cirrhitichthys oxycephalus,4,4,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Cirrhitichthys oxycephalus,6,4,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Ostorhinchus apogonides,7,345,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Ostorhinchus apogonides,9,188,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Ostorhinchus apogonides,11,50,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Lutjanus kasmira,6,27,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Lutjanus kasmira,12,4,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Luzonichthys whitleyi,8,1,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Gnathodentex aureolineatus,10,11,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Gnathodentex aureolineatus,6,5,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Ptereleotris zebra,7,3,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Ptereleotris zebra,9,2,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Valenciennea strigata,6,1,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Centropyge flavissima,5,1,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Centropyge flavissima,6,1,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Chromis margaritifer,3,4,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Pomacentrus coelestis,3,10,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Pomacentrus coelestis,5,20,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Cirrhitichthys oxycephalus,4,1,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Halichoeres margaritaceus,4,1,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Labroides dimidiatus,6,2,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Macropharyngodon meleagris,6,1,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Stethojulis bandanensis,6,1,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Thalassoma amblycephalum,6,3,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Thalassoma amblycephalum,5,1,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Thalassoma amblycephalum,4,1,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Scarus rubroviolaceus,35,1,TP,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Scarus rubroviolaceus,24,1,TP,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Scarus psittacus,20,1,TP,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Scarus tricolor,32,1,TP,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Acanthurus blochii,26,75,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Acanthurus olivaceus,25,75,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Ctenochaetus flavicauda,6,1,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Ctenochaetus binotatus,5,3,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Sufflamen bursa,6,1,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Arothron meleagris,14,1,,1752,10.5,1,TRAINING
14_06_2018,32,SD,1,,Canthigaster solandri,8,1,,1752,10.5,1,TRAINING
15_06_2018,38,SD,1,,Sargocentron tiere,12,1,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Cephalopholis argus,21,1,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Cephalopholis urodeta,15,3,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Paracirrhites hemistictus,20,1,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Lutjanus monostigma,24,1,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Pterocaesio lativittata,20,150,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Cirripectes variolosus,5,1,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Cirripectes variolosus,7,1,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Centropyge flavissima,7,1,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Chromis margaritifer,4,5,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Chromis margaritifer,2,1,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Chromis vanderbilti,3,350,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Plectroglyphidodon dickii,7,1,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Plectroglyphidodon imparipennis,4,1,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Stegastes aureus,8,7,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Stegastes aureus,6,1,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Halichoeres hortulanus,12,1,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Halichoeres margaritaceus,8,1,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Halichoeres ornatissimus,3,1,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Labroides dimidiatus,11,1,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Pseudocheilinus octotaenia,6,1,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Thalassoma amblycephalum,6,16,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Thalassoma quinquevittatum,10,1,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Chlorurus sordidus,23,1,TP,752,10,1,TRAINING
15_06_2018,38,SD,1,,Chlorurus microrhinos,12,1,Juv,752,10,1,TRAINING
15_06_2018,38,SD,1,,Acanthurus lineatus,21,1,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Acanthurus lineatus,24,4,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Acanthurus lineatus,26,2,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Ctenochaetus flavicauda,4,1,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Parupeneus insularis,7,1,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Parupeneus insularis,18,1,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Parupeneus insularis,12,1,,752,10,1,TRAINING
15_06_2018,38,SD,1,,Canthigaster solandri,8,1,,752,10,1,TRAINING
15_06_2018,38,SD,2,,Cephalopholis urodeta,14,2,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Cephalopholis urodeta,12,3,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Pseudanthias olivaceus,7,13,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Chanos chanos,80,2,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Chanos chanos,110,3,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Cirripectes variolosus,7,1,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Centropyge flavissima,8,2,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Centropyge flavissima,4,1,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Chromis margaritifer,2,13,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Chromis margaritifer,4,21,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Chromis vanderbilti,3,320,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Plectroglyphidodon dickii,6,1,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Plectroglyphidodon imparipennis,4,2,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Stegastes aureus,8,3,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Stegastes aureus,10,2,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Coris centralis,10,1,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Halichoeres hortulanus,15,1,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Halichoeres margaritaceus,8,1,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Halichoeres margaritaceus,6,1,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Halichoeres ornatissimus,12,1,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Halichoeres ornatissimus,10,1,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Labroides dimidiatus,6,1,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Macropharyngodon meleagris,5,2,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Macropharyngodon meleagris,3,2,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Pseudocheilinus octotaenia,8,1,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Pseudocheilinus octotaenia,10,6,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Pseudocheilinus tetrataenia,4,1,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Thalassoma amblycephalum,6,5,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Thalassoma amblycephalum,2,15,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Acanthurus lineatus,24,5,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Ctenochaetus striatus,20,1,,810,10.5,1,TRAINING
15_06_2018,38,SD,2,,Ctenochaetus striatus,18,2,,810,10.5,1,TRAINING
15_06_2018,38,SD,3,,Cephalopholis urodeta,15,2,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Cephalopholis urodeta,12,4,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Cephalopholis urodeta,10,2,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Cephalopholis urodeta,8,1,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Pseudanthias olivaceus,3,10,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Pseudanthias olivaceus,6,7,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Cirrhitichthys oxycephalus,8,1,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Chanos chanos,100,2,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Cirripectes variolosus,5,1,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Centropyge flavissima,5,1,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Centropyge flavissima,7,1,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Chromis margaritifer,2,3,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Chromis margaritifer,4,15,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Chromis vanderbilti,2,283,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Chromis xanthura,7,1,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Plectroglyphidodon dickii,6,2,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Stegastes aureus,9,1,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Stegastes aureus,7,4,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Luzonichthys whitleyi,5,17,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Coris aygula,33,1,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Gomphosus varius,6,1,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Gomphosus varius,5,1,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Halichoeres hortulanus,12,1,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Halichoeres hortulanus,10,1,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Halichoeres ornatissimus,12,1,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Labroides dimidiatus,11,1,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Labroides dimidiatus,6,1,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Macropharyngodon meleagris,4,3,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Pseudocheilinus octotaenia,6,2,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Pseudocheilinus tetrataenia,6,1,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Thalassoma amblycephalum,6,1,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Thalassoma amblycephalum,7,1,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Chlorurus sordidus,22,1,TP,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Chlorurus sordidus,10,1,Juv,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Scarus rubroviolaceus,35,1,TP,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Scarus rubroviolaceus,26,1,IP,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Acanthurus nigricans,16,1,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Acanthurus nigricans,12,1,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Acanthurus lineatus,26,4,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Acanthurus lineatus,24,2,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Ctenochaetus striatus,18,1,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Parupeneus insularis,10,2,,826,11.7,1,TRAINING
15_06_2018,38,SD,3,,Parupeneus insularis,6,3,,826,11.7,1,TRAINING
15_06_2018,8,SD,1,,Cephalopholis urodeta,12,3,,1123,8,2,
15_06_2018,8,SD,1,,Cephalopholis urodeta,15,1,,1123,8,2,
15_06_2018,8,SD,1,,Pseudanthias bartlettorum,3,25,,1123,8,2,
15_06_2018,8,SD,1,,Pseudanthias bartlettorum,5,52,,1123,8,2,
15_06_2018,8,SD,1,,Pseudanthias olivaceus,3,8,,1123,8,2,
15_06_2018,8,SD,1,,Chanos chanos,120,1,,1123,8,2,
15_06_2018,8,SD,1,,Cirripectes variolosus,4,4,,1123,8,2,
15_06_2018,8,SD,1,,Centropyge flavissima,4,1,,1123,8,2,
15_06_2018,8,SD,1,,Centropyge flavissima,6,4,,1123,8,2,
15_06_2018,8,SD,1,,Chaetodon auriga,13,1,,1123,8,2,
15_06_2018,8,SD,1,,Chromis acares,3,1,,1123,8,2,
15_06_2018,8,SD,1,,Chromis margaritifer,3,16,,1123,8,2,
15_06_2018,8,SD,1,,Chromis margaritifer,4,3,,1123,8,2,
15_06_2018,8,SD,1,,Chromis vanderbilti,3,195,,1123,8,2,
15_06_2018,8,SD,1,,Stegastes aureus,9,3,,1123,8,2,
15_06_2018,8,SD,1,,Coris gaimard,20,1,,1123,8,2,
15_06_2018,8,SD,1,,Halichoeres ornatissimus,3,1,,1123,8,2,
15_06_2018,8,SD,1,,Halichoeres ornatissimus,6,1,,1123,8,2,
15_06_2018,8,SD,1,,Labroides dimidiatus,6,1,,1123,8,2,
15_06_2018,8,SD,1,,Labroides dimidiatus,11,1,,1123,8,2,
15_06_2018,8,SD,1,,Macropharyngodon meleagris,6,1,,1123,8,2,
15_06_2018,8,SD,1,,Macropharyngodon meleagris,3,1,,1123,8,2,
15_06_2018,8,SD,1,,Pseudocheilinus octotaenia,10,3,,1123,8,2,
15_06_2018,8,SD,1,,Thalassoma amblycephalum,4,9,,1123,8,2,
15_06_2018,8,SD,1,,Acanthurus nigricans,15,1,,1123,8,2,
15_06_2018,8,SD,1,,Acanthurus nigricans,12,1,,1123,8,2,
15_06_2018,8,SD,1,,Acanthurus nigricauda,23,1,,1123,8,2,
15_06_2018,8,SD,1,,Acanthurus nigricauda,20,2,,1123,8,2,
15_06_2018,8,SD,1,,Acanthurus nigrofuscus,10,3,,1123,8,2,
15_06_2018,8,SD,1,,Ctenochaetus flavicauda,5,3,,1123,8,2,
15_06_2018,8,SD,1,,Ctenochaetus striatus,12,1,,1123,8,2,
15_06_2018,8,SD,1,,Ctenochaetus striatus,14,1,,1123,8,2,
15_06_2018,8,SD,1,,Ctenochaetus striatus,10,1,,1123,8,2,
15_06_2018,8,SD,1,,Ctenochaetus striatus,9,1,,1123,8,2,
15_06_2018,8,SD,1,,Ctenochaetus striatus,11,1,,1123,8,2,
15_06_2018,8,SD,1,,Parupeneus multifasciatus,8,1,,1123,8,2,
15_06_2018,8,SD,1,,Parupeneus multifasciatus,7,2,,1123,8,2,
15_06_2018,8,SD,2,,Cephalopholis urodeta,12,3,,1142,12,2,
15_06_2018,8,SD,2,,Cephalopholis urodeta,15,2,,1142,12,2,
15_06_2018,8,SD,2,,Cephalopholis urodeta,11,1,,1142,12,2,
15_06_2018,8,SD,2,,Pseudanthias bartlettorum,6,330,,1142,12,2,
15_06_2018,8,SD,2,,Pseudanthias bartlettorum,4,110,,1142,12,2,
15_06_2018,8,SD,2,,Valenciennea strigata,6,2,,1142,12,2,
15_06_2018,8,SD,2,,Valenciennea strigata,4,3,,1142,12,2,
15_06_2018,8,SD,2,,Plagiotremus rhinorhynchos,5,1,,1142,12,2,
15_06_2018,8,SD,2,,Plagiotremus tapeinosoma,6,3,,1142,12,2,
15_06_2018,8,SD,2,,Plagiotremus tapeinosoma,4,2,,1142,12,2,
15_06_2018,8,SD,2,,Plagiotremus tapeinosoma,7,1,,1142,12,2,
15_06_2018,8,SD,2,,Centropyge flavissima,3,1,,1142,12,2,
15_06_2018,8,SD,2,,Chromis margaritifer,3,56,,1142,12,2,
15_06_2018,8,SD,2,,Chromis vanderbilti,4,45,,1142,12,2,
15_06_2018,8,SD,2,,Plectroglyphidodon johnstonianus,6,1,,1142,12,2,
15_06_2018,8,SD,2,,Pomacentrus coelestis,4,6,,1142,12,2,
15_06_2018,8,SD,2,,Stegastes aureus,7,2,,1142,12,2,
15_06_2018,8,SD,2,,Coris centralis,12,1,,1142,12,2,
15_06_2018,8,SD,2,,Halichoeres ornatissimus,9,2,,1142,12,2,
15_06_2018,8,SD,2,,Labroides dimidiatus,11,1,,1142,12,2,
15_06_2018,8,SD,2,,Macropharyngodon meleagris,6,2,,1142,12,2,
15_06_2018,8,SD,2,,Macropharyngodon meleagris,8,1,,1142,12,2,
15_06_2018,8,SD,2,,Macropharyngodon meleagris,4,1,,1142,12,2,
15_06_2018,8,SD,2,,Pseudocheilinus octotaenia,7,1,,1142,12,2,
15_06_2018,8,SD,2,,Stethojulis bandanensis,7,1,,1142,12,2,
15_06_2018,8,SD,2,,Thalassoma amblycephalum,6,1,,1142,12,2,
15_06_2018,8,SD,2,,Thalassoma amblycephalum,2,7,,1142,12,2,
15_06_2018,8,SD,2,,Thalassoma quinquevittatum,11,1,,1142,12,2,
15_06_2018,8,SD,2,,Scarus frenatus,26,1,,1142,12,2,
15_06_2018,8,SD,2,,Scarus frenatus,23,1,,1142,12,2,
15_06_2018,8,SD,2,,Acanthurus nigrofuscus,10,2,,1142,12,2,
15_06_2018,8,SD,2,,Ctenochaetus flavicauda,5,1,,1142,12,2,
15_06_2018,8,SD,2,,Sufflamen bursa,16,1,,1142,12,2,
15_06_2018,8,SD,2,,Parupeneus pleurostigma,20,1,,1142,12,2,
15_06_2018,8,SD,2,,Parupeneus pleurostigma,25,1,,1142,12,2,
15_06_2018,8,SD,3,,Cephalopholis urodeta,12,2,,1200,12,2,
15_06_2018,8,SD,3,,Cephalopholis urodeta,16,1,,1200,12,2,
15_06_2018,8,SD,3,,Cephalopholis urodeta,14,1,,1200,12,2,
15_06_2018,8,SD,3,,Epinephelus fasciatus,15,1,,1200,12,2,
15_06_2018,8,SD,3,,Cirrhilabrus exquisitus,3,2,,1200,12,2,
15_06_2018,8,SD,3,,Cirrhitichthys oxycephalus,6,2,,1200,12,2,
15_06_2018,8,SD,3,,Lutjanus gibbus,20,1,,1200,12,2,
15_06_2018,8,SD,3,,Valenciennea strigata,8,2,,1200,12,2,
15_06_2018,8,SD,3,,Plagiotremus tapeinosoma,5,6,,1200,12,2,
15_06_2018,8,SD,3,,Plagiotremus tapeinosoma,6,3,,1200,12,2,
15_06_2018,8,SD,3,,Centropyge flavissima,6,2,,1200,12,2,
15_06_2018,8,SD,3,,Centropyge flavissima,5,2,,1200,12,2,
15_06_2018,8,SD,3,,Centropyge flavissima,3,1,,1200,12,2,
15_06_2018,8,SD,3,,Chromis margaritifer,3,54,,1200,12,2,
15_06_2018,8,SD,3,,Chromis margaritifer,2,7,,1200,12,2,
15_06_2018,8,SD,3,,Chromis vanderbilti,3,33,,1200,12,2,
15_06_2018,8,SD,3,,Stegastes aureus,9,3,,1200,12,2,
15_06_2018,8,SD,3,,Coris centralis,12,1,,1200,12,2,
15_06_2018,8,SD,3,,Halichoeres ornatissimus,13,1,,1200,12,2,
15_06_2018,8,SD,3,,Macropharyngodon meleagris,5,1,,1200,12,2,
15_06_2018,8,SD,3,,Macropharyngodon meleagris,6,1,,1200,12,2,
15_06_2018,8,SD,3,,Macropharyngodon meleagris,10,1,,1200,12,2,
15_06_2018,8,SD,3,,Pseudocheilinus hexataenia,8,1,,1200,12,2,
15_06_2018,8,SD,3,,Pseudocheilinus octotaenia,10,1,,1200,12,2,
15_06_2018,8,SD,3,,Pseudocheilinus octotaenia,8,1,,1200,12,2,
15_06_2018,8,SD,3,,Stethojulis bandanensis,6,1,,1200,12,2,
15_06_2018,8,SD,3,,Thalassoma amblycephalum,6,3,,1200,12,2,
15_06_2018,8,SD,3,,Chlorurus sordidus,7,5,Juv,1200,12,2,
15_06_2018,8,SD,3,,Scarus psittacus,21,1,TP,1200,12,2,
15_06_2018,8,SD,3,,Acanthurus nigricauda,22,1,,1200,12,2,
15_06_2018,8,SD,3,,Acanthurus nigrofuscus,10,1,,1200,12,2,
15_06_2018,8,SD,3,,Acanthurus nigrofuscus,8,3,,1200,12,2,
15_06_2018,8,SD,3,,Balistapus undulatus,12,1,,1200,12,2,
15_06_2018,8,SD,3,,Parupeneus insularis,6,3,,1200,12,2,
15_06_2018,8,SD,3,,Parupeneus barberinus,26,1,,1200,12,2,
15_06_2018,35,SD,1,,Cephalopholis urodeta,11,1,,1614,10,2,
15_06_2018,35,SD,1,,Cephalopholis urodeta,14,2,,1614,10,2,
15_06_2018,35,SD,1,,Cephalopholis urodeta,12,2,,1614,10,2,
15_06_2018,35,SD,1,,Pseudanthias bartlettorum,4,435,,1614,10,2,
15_06_2018,35,SD,1,,Lepidozygus tapeinosoma,7,180,,1614,10,2,
15_06_2018,35,SD,1,,Lepidozygus tapeinosoma,5,35,,1614,10,2,
15_06_2018,35,SD,1,,Cirrhitichthys oxycephalus,4,1,,1614,10,2,
15_06_2018,35,SD,1,,Cirripectes variolosus,4,1,,1614,10,2,
15_06_2018,35,SD,1,,Plagiotremus tapeinosoma,5,3,,1614,10,2,
15_06_2018,35,SD,1,,Plagiotremus rhinorhynchos,5,1,,1614,10,2,
15_06_2018,35,SD,1,,Centropyge loricula,5,1,,1614,10,2,
15_06_2018,35,SD,1,,Centropyge flavissima,6,4,,1614,10,2,
15_06_2018,35,SD,1,,Centropyge flavissima,7,1,,1614,10,2,
15_06_2018,35,SD,1,,Chromis acares,3,50,,1614,10,2,
15_06_2018,35,SD,1,,Chromis margaritifer,4,32,,1614,10,2,
15_06_2018,35,SD,1,,Chromis vanderbilti,4,45,,1614,10,2,
15_06_2018,35,SD,1,,Plectroglyphidodon johnstonianus,4,1,,1614,10,2,
15_06_2018,35,SD,1,,Stegastes aureus,10,2,,1614,10,2,
15_06_2018,35,SD,1,,Halichoeres ornatissimus,10,1,,1614,10,2,
15_06_2018,35,SD,1,,Halichoeres ornatissimus,6,1,,1614,10,2,
15_06_2018,35,SD,1,,Halichoeres ornatissimus,7,1,,1614,10,2,
15_06_2018,35,SD,1,,Macropharyngodon meleagris,8,1,,1614,10,2,
15_06_2018,35,SD,1,,Macropharyngodon meleagris,6,2,,1614,10,2,
15_06_2018,35,SD,1,,Pseudocheilinus octotaenia,7,1,,1614,10,2,
15_06_2018,35,SD,1,,Pseudocheilinus octotaenia,9,1,,1614,10,2,
15_06_2018,35,SD,1,,Thalassoma amblycephalum,4,2,,1614,10,2,
15_06_2018,35,SD,1,,Scarus frenatus,26,1,IP,1614,10,2,
15_06_2018,35,SD,1,,Scarus frenatus,26,1,IP,1614,10,2,
15_06_2018,35,SD,1,,Scarus rubroviolaceus,28,1,IP,1614,10,2,
15_06_2018,35,SD,1,,Acanthurus nigricans,17,1,,1614,10,2,
15_06_2018,35,SD,1,,Acanthurus nigricans,14,1,,1614,10,2,
15_06_2018,35,SD,1,,Sufflamen bursa,12,1,,1614,10,2,
15_06_2018,35,SD,1,,Sufflamen bursa,17,1,,1614,10,2,
15_06_2018,35,SD,1,,Parupeneus insularis,7,1,,1614,10,2,
15_06_2018,35,SD,2,,Cephalopholis urodeta,12,1,,1631,9,1,
15_06_2018,35,SD,2,,Cephalopholis urodeta,10,1,,1631,9,1,
15_06_2018,35,SD,2,,Epinephelus melanostigma,22,1,,1631,9,1,
15_06_2018,35,SD,2,,Pseudanthias dispar,5,50,,1631,9,1,
15_06_2018,35,SD,2,,Lepidozygus tapeinosoma,8,10,,1631,9,1,
15_06_2018,35,SD,2,,Lepidozygus tapeinosoma,6,7,,1631,9,1,
15_06_2018,35,SD,2,,Cirrhitichthys oxycephalus,6,1,,1631,9,1,
15_06_2018,35,SD,2,,Cirripectes variolosus,3,3,,1631,9,1,
15_06_2018,35,SD,2,,Cirripectes variolosus,6,1,,1631,9,1,
15_06_2018,35,SD,2,,Plagiotremus tapeinosoma,5,1,,1631,9,1,
15_06_2018,35,SD,2,,Chromis margaritifer,3,14,,1631,9,1,
15_06_2018,35,SD,2,,Chromis margaritifer,2,9,,1631,9,1,
15_06_2018,35,SD,2,,Chromis vanderbilti,3,101,,1631,9,1,
15_06_2018,35,SD,2,,Chromis vanderbilti,5,35,,1631,9,1,
15_06_2018,35,SD,2,,Plectroglyphidodon dickii,6,1,,1631,9,1,
15_06_2018,35,SD,2,,Plectroglyphidodon dickii,4,1,,1631,9,1,
15_06_2018,35,SD,2,,Stegastes aureus,6,1,,1631,9,1,
15_06_2018,35,SD,2,,Stegastes aureus,8,1,,1631,9,1,
15_06_2018,35,SD,2,,Stegastes aureus,7,1,,1631,9,1,
15_06_2018,35,SD,2,,Cheilinus trilobatus,24,1,,1631,9,1,
15_06_2018,35,SD,2,,Halichoeres ornatissimus,6,1,,1631,9,1,
15_06_2018,35,SD,2,,Halichoeres ornatissimus,5,1,,1631,9,1,
15_06_2018,35,SD,2,,Labroides bicolor,7,1,,1631,9,1,
15_06_2018,35,SD,2,,Labroides dimidiatus,9,1,,1631,9,1,
15_06_2018,35,SD,2,,Macropharyngodon meleagris,2,2,,1631,9,1,
15_06_2018,35,SD,2,,Pseudocheilinus octotaenia,6,1,,1631,9,1,
15_06_2018,35,SD,2,,Thalassoma amblycephalum,4,5,,1631,9,1,
15_06_2018,35,SD,2,,Thalassoma amblycephalum,5,1,,1631,9,1,
15_06_2018,35,SD,2,,Thalassoma quinquevittatum,10,1,,1631,9,1,
15_06_2018,35,SD,2,,Chlorurus sordidus,23,1,Juv,1631,9,1,
15_06_2018,35,SD,2,,Chlorurus sordidus,9,1,Juv,1631,9,1,
15_06_2018,35,SD,2,,Scarus oviceps,20,1,IP,1631,9,1,
15_06_2018,35,SD,2,,Ctenochaetus striatus,15,1,,1631,9,1,
15_06_2018,35,SD,2,,Sufflamen bursa,12,1,,1631,9,1,
15_06_2018,35,SD,2,,Parupeneus multifasciatus,6,3,,1631,9,1,
