Site,Date,Time,Time_In_Raven,Num_ind_knocks,Num_knock_trains,Num_in_KT,Tot_Knocks,Num_L_calls,L_call_type,Num_Herbivory,Comment
5,12_07_17,9:02:40,0:02:40,2,0,0,2,0,,,
5,12_07_17,9:02:50,0:02:50,0,0,0,0,0,,,
5,12_07_17,9:03:00,0:03:00,2,0,0,2,0,,,
5,12_07_17,9:03:10,0:03:10,3,0,0,3,0,,,
5,12_07_17,9:03:20,0:03:20,6,1,2,8,0,,,
5,12_07_17,9:03:30,0:03:30,1,0,0,1,1,Growl,,
5,12_07_17,9:03:40,0:03:40,0,0,3,3,0,,,
5,12_07_17,9:03:50,0:03:50,3,0,0,3,0,,,
5,12_07_17,9:04:00,0:04:00,2,1,4,6,0,,,
5,12_07_17,9:04:10,0:04:10,6,0,0,6,0,,,
5,12_07_17,9:04:20,0:04:20,3,1,2,5,0,,,
5,12_07_17,9:04:30,0:04:30,0,1,2,2,0,,,
5,12_07_17,9:04:40,0:04:40,0,4,24,24,0,,,
5,12_07_17,9:04:50,0:04:50,1,2,17,18,0,,,
5,12_07_17,15:00:00,0:00:00,0,0,0,0,0,,2,
5,12_07_17,15:00:10,0:00:10,0,0,0,0,0,,3,
5,12_07_17,15:00:20,0:00:20,0,1,7,7,0,,,
5,12_07_17,15:00:30,0:00:30,0,1,8,8,0,,,
5,12_07_17,15:00:40,0:00:40,0,3,26,26,0,,,
5,12_07_17,15:00:50,0:00:50,0,2,6,6,1,Grunt,,
5,12_07_17,15:01:00,0:01:00,0,0,0,0,0,,,
5,12_07_17,15:01:10,0:01:10,0,0,0,0,0,,,
5,12_07_17,15:01:20,0:01:20,1,0,0,1,0,,,
5,12_07_17,15:01:30,0:01:30,0,0,0,0,0,,,
5,12_07_17,15:01:40,0:01:40,1,1,3,4,0,,,
5,12_07_17,15:01:50,0:01:50,0,1,10,10,2,Chirp,,
5,12_07_17,15:02:00,0:02:00,1,0,0,1,1,Squeak,,
5,12_07_17,15:02:10,0:02:10,0,1,9,9,0,,,
5,12_07_17,15:02:20,0:02:20,0,1,5,5,0,,,
5,12_07_17,15:02:30,0:02:30,0,1,14,14,0,,,
5,12_07_17,15:02:40,0:02:40,2,2,10,12,0,,,
5,12_07_17,15:02:50,0:02:50,0,0,0,0,0,,,
5,12_07_17,15:03:00,0:03:00,1,0,0,1,1,Chirp,,
5,12_07_17,15:03:10,0:03:10,1,2,10,11,0,,,
5,12_07_17,15:03:20,0:03:20,1,1,21,22,0,,2,
5,12_07_17,15:03:30,0:03:30,0,0,0,0,1,Chirp,1,
5,12_07_17,15:03:40,0:03:40,0,4,20,20,0,,,
5,12_07_17,15:03:50,0:03:50,2,0,0,2,0,,,
5,12_07_17,15:04:00,0:04:00,0,1,3,3,0,,,
5,12_07_17,15:04:10,0:04:10,1,1,2,3,0,,,
5,12_07_17,15:04:20,0:04:20,2,1,3,5,0,,,
5,12_07_17,15:04:30,0:04:30,0,0,0,0,0,,,
5,12_07_17,15:04:40,0:04:40,0,1,8,8,0,,,
5,12_07_17,15:04:50,0:04:50,0,1,3,3,0,,,
5,12_07_17,21:00:00,0:00:00,0,1,3,3,0,,,
5,12_07_17,21:00:10,0:00:10,1,0,0,1,1,Chirp,,
5,12_07_17,21:00:20,0:00:20,2,4,11,13,0,,,
5,12_07_17,21:00:30,0:00:30,1,0,0,1,0,,,
5,12_07_17,21:00:40,0:00:40,2,1,4,6,0,,,
5,12_07_17,21:00:50,0:00:50,0,0,0,0,0,,,
5,12_07_17,21:01:00,0:01:00,0,2,8,8,2,"1 Chirp, 1 Buzz",,
5,12_07_17,21:01:10,0:01:10,1,2,8,9,0,,,
5,12_07_17,21:01:20,0:01:20,0,2,9,9,0,,,
5,12_07_17,21:01:30,0:01:30,0,2,10,10,0,,,
5,12_07_17,21:01:40,0:01:40,0,0,0,0,0,,,
5,12_07_17,21:01:50,0:01:50,0,2,8,8,0,,,
5,12_07_17,21:02:00,0:02:00,1,1,3,4,0,,,
5,12_07_17,21:02:10,0:02:10,0,2,6,6,0,,,
5,12_07_17,21:02:20,0:02:20,0,4,16,16,0,,,
5,12_07_17,21:02:30,0:02:30,0,0,0,0,0,,,
5,12_07_17,21:02:40,0:02:40,0,1,4,4,1,Buzz,,Long buzz
5,12_07_17,21:02:50,0:02:50,1,3,13,14,0,,,
5,12_07_17,21:03:00,0:03:00,1,2,10,11,0,,,
5,12_07_17,21:03:10,0:03:10,0,0,0,0,0,,,
5,12_07_17,21:03:20,0:03:20,0,0,0,0,0,,,
5,12_07_17,21:03:30,0:03:30,1,1,3,4,0,,,
5,12_07_17,21:03:40,0:03:40,0,3,12,12,0,,,
5,12_07_17,21:03:50,0:03:50,0,2,12,12,1,Buzz,,
5,12_07_17,21:04:00,0:04:00,0,3,13,13,1,Buzz,1,
5,12_07_17,21:04:10,0:04:10,0,3,12,12,0,,,
5,12_07_17,21:04:20,0:04:20,1,0,0,1,1,Grunt,,
5,12_07_17,21:04:30,0:04:30,0,0,0,0,0,,,
5,12_07_17,21:04:40,0:04:40,3,0,0,3,0,,,
5,12_07_17,21:04:50,0:04:50,0,0,0,0,0,,1,
5,25_06_18,3:00:00,0:00:00,0,0,0,0,0,,,
5,25_06_18,3:00:10,0:00:10,0,1,4,4,0,,,
5,25_06_18,3:00:20,0:00:20,0,2,8,8,0,,,
5,25_06_18,3:00:30,0:00:30,0,2,19,19,2,Buzz,,
5,25_06_18,3:00:40,0:00:40,1,1,3,4,0,,,
5,25_06_18,3:00:50,0:00:50,1,0,0,1,0,,,
5,25_06_18,3:01:00,0:01:00,0,0,0,0,0,,,
5,25_06_18,3:01:10,0:01:10,1,2,5,6,0,,,
5,25_06_18,3:01:20,0:01:20,0,1,2,2,0,,,
5,25_06_18,3:01:30,0:01:30,0,3,11,11,0,,,
5,25_06_18,3:01:40,0:01:40,1,0,0,1,0,,,
5,25_06_18,3:01:50,0:01:50,0,1,3,3,0,,,
5,25_06_18,3:02:00,0:02:00,0,2,5,5,0,,,
5,25_06_18,3:02:10,0:02:10,1,1,3,4,0,,,
5,25_06_18,3:02:20,0:02:20,1,0,0,1,1,Buzz,,
5,25_06_18,3:02:30,0:02:30,0,0,0,0,0,,,
5,25_06_18,3:02:40,0:02:40,0,2,5,5,0,,,
5,25_06_18,3:02:50,0:02:50,0,0,0,0,0,,,
5,25_06_18,3:03:00,0:03:00,2,1,2,4,0,,,
5,25_06_18,3:03:10,0:03:10,0,1,2,2,0,,,
5,25_06_18,3:03:20,0:03:20,0,1,2,2,0,,,
5,25_06_18,3:03:30,0:03:30,0,0,0,0,1,Buzz,,
5,25_06_18,3:03:40,0:03:40,0,1,3,3,0,,,
5,25_06_18,3:03:50,0:03:50,0,1,5,5,0,,,
5,25_06_18,3:04:00,0:04:00,0,1,4,4,1,Grunt,,
5,25_06_18,3:04:10,0:04:10,1,0,0,1,0,,,
5,25_06_18,3:04:20,0:04:20,0,1,2,2,0,,,
5,25_06_18,3:04:30,0:04:30,0,0,0,0,0,,,
5,25_06_18,3:04:40,0:04:40,0,1,8,8,0,,,
5,25_06_18,3:04:50,0:04:50,0,4,36,36,0,,,VERY loud knocks
5,25_06_18,9:00:00,0:00:00,0,1,3,3,0,,,"Huge background noise, sounds like wind ~ 10 sec"
5,25_06_18,9:00:10,0:00:10,2,0,0,2,0,,,
5,25_06_18,9:00:20,0:00:20,0,0,0,0,0,,,
5,25_06_18,9:00:30,0:00:30,4,0,0,4,0,,,
5,25_06_18,9:00:40,0:00:40,0,1,3,3,0,,,
5,25_06_18,9:00:50,0:00:50,0,0,0,0,0,,,
5,25_06_18,9:01:00,0:01:00,0,0,0,0,0,,,
5,25_06_18,9:01:10,0:01:10,0,0,0,0,0,,,
5,25_06_18,9:01:20,0:01:20,0,1,8,8,0,,,
5,25_06_18,9:01:30,0:01:30,3,0,0,3,0,,,
5,25_06_18,9:01:40,0:01:40,1,0,0,1,0,,,
5,25_06_18,9:01:50,0:01:50,0,0,0,0,0,,,
5,25_06_18,9:02:00,0:02:00,0,1,4,4,0,,,
5,25_06_18,9:02:10,0:02:10,2,2,8,10,0,,,
5,25_06_18,9:02:20,0:02:20,0,1,2,2,0,,,
5,25_06_18,9:02:30,0:02:30,0,1,3,3,0,,,
5,25_06_18,9:02:40,0:02:40,0,0,0,0,0,,,
5,25_06_18,9:02:50,0:02:50,0,0,0,0,0,,,
5,25_06_18,9:03:00,0:03:00,3,0,0,3,0,,,
5,25_06_18,9:03:10,0:03:10,0,2,4,4,0,,,
5,25_06_18,9:03:20,0:03:20,0,0,0,0,0,,,
5,25_06_18,9:03:30,0:03:30,0,0,0,0,0,,,
5,25_06_18,9:03:40,0:03:40,1,0,0,1,0,,,
5,25_06_18,9:03:50,0:03:50,1,1,3,4,0,,,
5,25_06_18,9:04:00,0:04:00,1,0,0,1,0,,,
5,25_06_18,9:04:10,0:04:10,0,0,0,0,0,,,
5,25_06_18,9:04:20,0:04:20,0,3,6,6,0,,,
5,25_06_18,9:04:30,0:04:30,0,1,2,2,0,,,
5,25_06_18,9:04:40,0:04:40,0,0,0,0,0,,,
5,25_06_18,9:04:50,0:04:50,1,0,0,1,0,,,
5,25_06_18,15:00:00,0:00:00,0,1,6,6,0,,,
5,25_06_18,15:00:10,0:00:10,1,0,0,1,0,,,
5,25_06_18,15:00:20,0:00:20,1,0,0,1,0,,,
5,25_06_18,15:00:30,0:00:30,0,1,5,5,0,,,
5,25_06_18,15:00:40,0:00:40,0,0,0,0,0,,,
5,25_06_18,15:00:50,0:00:50,0,1,3,3,0,,,
5,25_06_18,15:01:00,0:01:00,0,1,2,2,0,,,
5,25_06_18,15:01:10,0:01:10,0,0,0,0,3,Grunt,,
5,25_06_18,15:01:20,0:01:20,0,0,0,0,1,Grunt,,
5,25_06_18,15:01:30,0:01:30,1,2,6,7,0,,,
5,25_06_18,15:01:40,0:01:40,0,0,0,0,0,,,
5,25_06_18,15:01:50,0:01:50,0,0,0,0,0,,,
5,25_06_18,15:02:00,0:02:00,0,0,0,0,0,,,
5,25_06_18,15:02:10,0:02:10,0,2,5,5,0,,,
5,25_06_18,15:02:20,0:02:20,0,1,2,2,0,,,
5,25_06_18,15:02:30,0:02:30,0,0,0,0,0,,,
5,25_06_18,15:02:40,0:02:40,1,0,0,1,0,,,
5,25_06_18,15:02:50,0:02:50,1,2,5,6,0,,,
5,25_06_18,15:03:00,0:03:00,0,1,5,5,0,,,
5,25_06_18,15:03:10,0:03:10,1,0,0,1,0,,,
5,25_06_18,15:03:20,0:03:20,2,0,0,2,0,,,
5,25_06_18,15:03:30,0:03:30,0,0,0,0,1,Buzz,,
5,25_06_18,15:03:40,0:03:40,0,0,0,0,1,Buzz,,
5,25_06_18,15:03:50,0:03:50,0,0,0,0,0,,,
5,25_06_18,15:04:00,0:04:00,0,1,2,2,0,,,
5,25_06_18,15:04:10,0:04:10,0,0,0,0,0,,,
5,25_06_18,15:04:20,0:04:20,0,1,2,2,0,,,
5,25_06_18,15:04:30,0:04:30,1,0,0,1,0,,,
5,25_06_18,15:04:40,0:04:40,0,0,0,0,0,,,
5,25_06_18,15:04:50,0:04:50,0,1,2,2,0,,,
5,25_06_18,21:00:00,0:00:00,0,1,3,3,0,,,
5,25_06_18,21:00:10,0:00:10,0,10,20,20,0,,,
5,25_06_18,21:00:20,0:00:20,0,0,0,0,1,Growl,,
5,25_06_18,21:00:30,0:00:30,0,0,0,0,2,"1 Squeak, 1 Growl",,
5,25_06_18,21:00:40,0:00:40,1,0,0,1,0,,,
5,25_06_18,21:00:50,0:00:50,1,0,0,1,0,,,
5,25_06_18,21:01:00,0:01:00,0,0,0,0,0,,,
5,25_06_18,21:01:10,0:01:10,0,2,11,11,0,,,
5,25_06_18,21:01:20,0:01:20,0,1,4,4,0,,,
5,25_06_18,21:01:30,0:01:30,1,1,2,3,4,Buzz,,
5,25_06_18,21:01:40,0:01:40,0,0,0,0,0,,,1 loud snap
5,25_06_18,21:01:50,0:01:50,0,0,0,0,0,,,
5,25_06_18,21:02:00,0:02:00,0,0,0,0,0,,,
5,25_06_18,21:02:10,0:02:10,0,0,0,0,0,,,
5,25_06_18,21:02:20,0:02:20,0,1,3,3,2,Buzz,,
5,25_06_18,21:02:30,0:02:30,0,1,4,4,0,,,
5,25_06_18,21:02:40,0:02:40,1,1,2,3,0,,,
5,25_06_18,21:02:50,0:02:50,0,0,0,0,0,,,
5,25_06_18,21:03:00,0:03:00,0,1,2,2,0,,,
5,25_06_18,21:03:10,0:03:10,1,0,0,1,0,,,
5,25_06_18,21:03:20,0:03:20,0,1,3,3,0,,,
5,25_06_18,21:03:30,0:03:30,0,3,12,12,0,,,
5,25_06_18,21:03:40,0:03:40,0,2,8,8,0,,,
5,25_06_18,21:03:50,0:03:50,0,1,6,6,0,,,
5,25_06_18,21:04:00,0:04:00,0,0,0,0,0,,,
5,25_06_18,21:04:10,0:04:10,0,0,0,0,6,Grunt train,,
5,25_06_18,21:04:20,0:04:20,0,0,0,0,2,Grunt train,,
5,25_06_18,21:04:30,0:04:30,2,0,0,2,0,,,
5,25_06_18,21:04:40,0:04:40,0,2,14,14,0,,,
5,25_06_18,21:04:50,0:04:50,4,0,0,4,0,,,
5,19_07_17,3:00:00,0:00:00,0,0,0,0,0,,,
5,19_07_17,3:00:10,0:00:10,0,0,0,0,0,,,
5,19_07_17,3:00:20,0:00:20,0,1,3,3,0,,,
5,19_07_17,3:00:30,0:00:30,0,0,0,0,2,Squeak,,
5,19_07_17,3:00:40,0:00:40,4,0,0,4,0,,,
5,19_07_17,3:00:50,0:00:50,2,3,9,11,0,,,
5,19_07_17,3:01:00,0:01:00,1,1,2,3,0,,,
5,19_07_17,3:01:10,0:01:10,1,2,13,14,0,,,
5,19_07_17,3:01:20,0:01:20,1,0,0,1,0,,,
5,19_07_17,3:01:30,0:01:30,3,0,0,3,0,,,
5,19_07_17,3:01:40,0:01:40,0,0,0,0,0,,,
5,19_07_17,3:01:50,0:01:50,0,0,0,0,0,,,
5,19_07_17,3:02:00,0:02:00,1,0,0,1,0,,,
5,19_07_17,3:02:10,0:02:10,1,0,0,1,0,,,
5,19_07_17,3:02:20,0:02:20,3,0,0,3,0,,,
5,19_07_17,3:02:30,0:02:30,0,0,0,0,0,,,
5,19_07_17,3:02:40,0:02:40,0,0,0,0,0,,,
5,19_07_17,3:02:50,0:02:50,0,0,0,0,0,,,
5,19_07_17,3:03:00,0:03:00,0,0,0,0,0,,,
5,19_07_17,3:03:10,0:03:10,0,1,5,5,0,,,
5,19_07_17,3:03:20,0:03:20,0,0,0,0,1,Grunt,,
5,19_07_17,3:03:30,0:03:30,1,0,0,1,0,,,
5,19_07_17,3:03:40,0:03:40,0,0,0,0,0,,,
5,19_07_17,3:03:50,0:03:50,0,2,26,26,0,,,
5,19_07_17,3:04:00,0:04:00,0,1,3,3,0,,,
5,19_07_17,3:04:10,0:04:10,0,3,18,18,0,,,
5,19_07_17,3:04:20,0:04:20,1,0,0,1,0,,,
5,19_07_17,3:04:30,0:04:30,0,0,0,0,0,,,
5,19_07_17,3:04:40,0:04:40,0,0,0,0,0,,,
5,19_07_17,3:04:50,0:04:50,0,0,0,0,0,,,
5,19_07_17,9:00:00,0:00:00,1,0,0,1,0,,,
5,19_07_17,9:00:10,0:00:10,0,3,8,8,0,,,
5,19_07_17,9:00:20,0:00:20,4,0,0,4,0,,,
5,19_07_17,9:00:30,0:00:30,1,1,2,3,1,Growl,,
5,19_07_17,9:00:40,0:00:40,0,1,2,2,0,,,
5,19_07_17,9:00:50,0:00:50,2,0,0,2,0,,,
5,19_07_17,9:01:00,0:01:00,0,2,4,4,0,,,
5,19_07_17,9:01:10,0:01:10,0,2,5,5,0,,,
5,19_07_17,9:01:20,0:01:20,2,1,2,4,0,,,
5,19_07_17,9:01:30,0:01:30,0,2,7,7,0,,,
5,19_07_17,9:01:40,0:01:40,1,0,0,1,0,,,
5,19_07_17,9:01:50,0:01:50,0,0,0,0,0,,,
5,19_07_17,9:02:00,0:02:00,0,1,2,2,0,,,
5,19_07_17,9:02:10,0:02:10,0,0,0,0,0,,,
5,19_07_17,9:02:20,0:02:20,1,1,10,11,0,,,
5,19_07_17,9:02:30,0:02:30,3,2,5,8,0,,,
5,19_07_17,9:02:40,0:02:40,0,2,6,6,0,,,
5,19_07_17,9:02:50,0:02:50,0,1,2,2,0,,,
5,19_07_17,9:03:00,0:03:00,1,1,3,4,0,,,
5,19_07_17,9:03:10,0:03:10,1,1,2,3,0,,,
5,19_07_17,9:03:20,0:03:20,1,1,3,4,0,,,
5,19_07_17,9:03:30,0:03:30,2,1,2,4,0,,,
5,19_07_17,9:03:40,0:03:40,2,1,3,5,0,,,
5,19_07_17,9:03:50,0:03:50,3,0,0,3,0,,,
5,19_07_17,9:04:00,0:04:00,0,2,6,6,0,,,
5,19_07_17,9:04:10,0:04:10,0,0,0,0,0,,,
5,19_07_17,9:04:20,0:04:20,0,1,2,2,0,,,
5,19_07_17,9:04:30,0:04:30,2,1,5,7,0,,,
5,19_07_17,9:04:40,0:04:40,0,1,2,2,0,,,
5,19_07_17,9:04:50,0:04:50,0,1,2,2,0,,,
5,19_07_17,15:00:00,0:00:00,1,0,0,1,0,,,
5,19_07_17,15:00:10,0:00:10,0,0,0,0,0,,,
5,19_07_17,15:00:20,0:00:20,0,0,0,0,0,,,Boat
5,19_07_17,15:00:30,0:00:30,0,0,0,0,0,,1,Boat
5,19_07_17,15:00:40,0:00:40,0,0,0,0,0,,,
5,19_07_17,15:00:50,0:00:50,0,0,0,0,0,,,
5,19_07_17,15:01:00,0:01:00,0,0,0,0,0,,,
5,19_07_17,15:01:10,0:01:10,0,0,0,0,0,,,
5,19_07_17,15:01:20,0:01:20,0,0,0,0,0,,,
5,19_07_17,15:01:30,0:01:30,0,0,0,0,0,,,Boat
5,19_07_17,15:01:40,0:01:40,0,0,0,0,0,,,Interesting low frequency sounds
5,19_07_17,15:01:50,0:01:50,0,0,0,0,0,,,
5,19_07_17,15:02:00,0:02:00,2,0,0,2,0,,,
5,19_07_17,15:02:10,0:02:10,0,0,0,0,0,,,
5,19_07_17,15:02:20,0:02:20,3,1,3,6,0,,,Boat
5,19_07_17,15:02:30,0:02:30,0,0,0,0,0,,,Boat
5,19_07_17,15:02:40,0:02:40,0,0,0,0,0,,,Boat
5,19_07_17,15:02:50,0:02:50,0,0,0,0,0,,,
5,19_07_17,15:03:00,0:03:00,0,0,0,0,0,,2,
5,19_07_17,15:03:10,0:03:10,0,0,0,0,0,,3,
5,19_07_17,15:03:20,0:03:20,1,0,0,1,0,,,
5,19_07_17,15:03:30,0:03:30,0,0,0,0,0,,2,
5,19_07_17,15:03:40,0:03:40,0,0,0,0,0,,1,
5,19_07_17,15:03:50,0:03:50,0,0,0,0,0,,3,
5,19_07_17,15:04:00,0:04:00,1,0,0,1,0,,,
5,19_07_17,15:04:10,0:04:10,0,0,0,0,0,,6,
5,19_07_17,15:04:20,0:04:20,0,0,0,0,0,,4,Boat
5,19_07_17,15:04:30,0:04:30,0,0,0,0,0,,9,
5,19_07_17,15:04:40,0:04:40,0,1,3,3,0,,1,Boat
5,19_07_17,15:04:50,0:04:50,2,0,0,2,0,,2,Boat
5,19_07_17,21:00:00,0:00:00,0,1,17,17,0,,,
5,19_07_17,21:00:10,0:00:10,1,2,11,12,0,,,
5,19_07_17,21:00:20,0:00:20,0,1,10,10,0,,,
5,19_07_17,21:00:30,0:00:30,0,2,7,7,0,,,
5,19_07_17,21:00:40,0:00:40,0,2,9,9,0,,,Background noise ~ 4 sec
5,19_07_17,21:00:50,0:00:50,0,0,0,0,1,Growl,,
5,19_07_17,21:01:00,0:01:00,0,1,3,3,0,,3,
5,19_07_17,21:01:10,0:01:10,6,0,0,6,0,,,
5,19_07_17,21:01:20,0:01:20,0,1,6,6,0,,,
5,19_07_17,21:01:30,0:01:30,0,1,4,4,0,,,
5,19_07_17,21:01:40,0:01:40,1,0,0,1,1,Squeak,1,
5,19_07_17,21:01:50,0:01:50,0,0,0,0,0,,3,
5,19_07_17,21:02:00,0:02:00,4,1,4,8,0,,,
5,19_07_17,21:02:10,0:02:10,2,0,0,2,0,,,
5,19_07_17,21:02:20,0:02:20,0,1,3,3,1,Buzz,,
5,19_07_17,21:02:30,0:02:30,0,1,3,3,0,,,
5,19_07_17,21:02:40,0:02:40,0,0,0,0,0,,,
5,19_07_17,21:02:50,0:02:50,0,0,0,0,0,,,
5,19_07_17,21:03:00,0:03:00,1,0,0,1,0,,,
5,19_07_17,21:03:10,0:03:10,2,1,2,4,0,,,
5,19_07_17,21:03:20,0:03:20,0,1,7,7,0,,,
5,19_07_17,21:03:30,0:03:30,0,1,3,3,0,,,
5,19_07_17,21:03:40,0:03:40,0,0,0,0,0,,,
5,19_07_17,21:03:50,0:03:50,0,1,3,3,0,,,
5,19_07_17,21:04:00,0:04:00,0,0,0,0,0,,,Background noise ~ 2 sec
5,19_07_17,21:04:10,0:04:10,0,1,3,3,0,,,
5,19_07_17,21:04:20,0:04:20,0,1,3,3,0,,,Background noise ~ 3 sec
5,19_07_17,21:04:30,0:04:30,1,1,2,3,0,,,
5,19_07_17,21:04:40,0:04:40,2,0,0,2,0,,,
5,19_07_17,21:04:50,0:04:50,3,0,0,3,0,,,
5,26_06_18,3:00:00,0:00:00,1,0,0,1,0,,,
5,26_06_18,3:00:10,0:00:10,2,1,5,7,0,,,
5,26_06_18,3:00:20,0:00:20,0,1,4,4,0,,,
5,26_06_18,3:00:30,0:00:30,0,4,10,10,0,,,
5,26_06_18,3:00:40,0:00:40,1,1,2,3,0,,,
5,26_06_18,3:00:50,0:00:50,0,1,2,2,0,,,
5,26_06_18,3:01:00,0:01:00,0,1,4,4,0,,,
5,26_06_18,3:01:10,0:01:10,0,1,2,2,0,,,
5,26_06_18,3:01:20,0:01:20,1,0,0,1,0,,,
5,26_06_18,3:01:30,0:01:30,0,2,11,11,0,,,
5,26_06_18,3:01:40,0:01:40,2,0,0,2,0,,,
5,26_06_18,3:01:50,0:01:50,3,0,0,3,0,,,
5,26_06_18,3:02:00,0:02:00,0,1,4,4,0,,,
5,26_06_18,3:02:10,0:02:10,0,0,0,0,0,,,
5,26_06_18,3:02:20,0:02:20,0,0,0,0,0,,,
5,26_06_18,3:02:30,0:02:30,0,1,2,2,0,,,
5,26_06_18,3:02:40,0:02:40,0,0,0,0,0,,,
5,26_06_18,3:02:50,0:02:50,0,2,8,8,0,,,
5,26_06_18,3:03:00,0:03:00,0,1,2,2,0,,,
5,26_06_18,3:03:10,0:03:10,0,0,0,0,0,,,
5,26_06_18,3:03:20,0:03:20,1,0,0,1,0,,,
5,26_06_18,3:03:30,0:03:30,0,1,4,4,0,,,
5,26_06_18,3:03:40,0:03:40,0,2,6,6,0,,,
5,26_06_18,3:03:50,0:03:50,0,3,55,55,0,,,
5,26_06_18,3:04:00,0:04:00,0,1,3,3,0,,,
5,26_06_18,3:04:10,0:04:10,2,1,5,7,0,,,
5,26_06_18,3:04:20,0:04:20,1,3,6,7,0,,,
5,26_06_18,3:04:30,0:04:30,2,0,0,2,0,,,
5,26_06_18,3:04:40,0:04:40,0,4,9,9,0,,,
5,26_06_18,3:04:50,0:04:50,0,1,4,4,0,,,
5,26_06_18,9:00:00,0:00:00,2,0,0,2,0,,,
5,26_06_18,9:00:10,0:00:10,0,3,7,7,0,,,
5,26_06_18,9:00:20,0:00:20,0,3,8,8,0,,,
5,26_06_18,9:00:30,0:00:30,2,4,10,12,0,,,
5,26_06_18,9:00:40,0:00:40,0,1,4,4,0,,,
5,26_06_18,9:00:50,0:00:50,0,0,0,0,0,,,
5,26_06_18,9:01:00,0:01:00,0,1,2,2,0,,,
5,26_06_18,9:01:10,0:01:10,1,0,0,1,0,,,
5,26_06_18,9:01:20,0:01:20,5,3,6,11,0,,,
5,26_06_18,9:01:30,0:01:30,0,1,2,2,0,,,
5,26_06_18,9:01:40,0:01:40,0,0,0,0,0,,,
5,26_06_18,9:01:50,0:01:50,0,1,4,4,0,,,
5,26_06_18,9:02:00,0:02:00,0,3,8,8,0,,,
5,26_06_18,9:02:10,0:02:10,0,2,4,4,0,,,
5,26_06_18,9:02:20,0:02:20,0,0,0,0,0,,,
5,26_06_18,9:02:30,0:02:30,0,2,6,6,0,,,
5,26_06_18,9:02:40,0:02:40,1,0,0,1,0,,,
5,26_06_18,9:02:50,0:02:50,0,2,4,4,0,,,
5,26_06_18,9:03:00,0:03:00,0,0,0,0,0,,,
5,26_06_18,9:03:10,0:03:10,0,5,24,24,0,,,
5,26_06_18,9:03:20,0:03:20,3,4,9,12,0,,,
5,26_06_18,9:03:30,0:03:30,1,2,4,5,0,,,
5,26_06_18,9:03:40,0:03:40,0,1,2,2,0,,,
5,26_06_18,9:03:50,0:03:50,1,2,7,8,0,,,
5,26_06_18,9:04:00,0:04:00,0,1,2,2,0,,,
5,26_06_18,9:04:10,0:04:10,1,0,0,1,0,,,
5,26_06_18,9:04:20,0:04:20,1,0,0,1,0,,,
5,26_06_18,9:04:30,0:04:30,0,1,12,12,1,Buzz,,
5,26_06_18,9:04:40,0:04:40,3,2,5,8,0,,,
5,26_06_18,9:04:50,0:04:50,2,0,0,2,0,,,
5,26_06_18,15:00:00,0:00:00,3,0,0,3,0,,,
5,26_06_18,15:00:10,0:00:10,1,0,0,1,0,,,
5,26_06_18,15:00:20,0:00:20,0,3,13,13,0,,,
5,26_06_18,15:00:30,0:00:30,0,0,0,0,0,,1,
5,26_06_18,15:00:40,0:00:40,1,0,0,1,0,,,
5,26_06_18,15:00:50,0:00:50,2,3,28,30,0,,,
5,26_06_18,15:01:00,0:01:00,6,3,6,12,0,,,
5,26_06_18,15:01:10,0:01:10,0,0,0,0,0,,,
5,26_06_18,15:01:20,0:01:20,0,0,0,0,0,,,
5,26_06_18,15:01:30,0:01:30,2,2,4,6,0,,,
5,26_06_18,15:01:40,0:01:40,3,0,0,3,0,,,
5,26_06_18,15:01:50,0:01:50,0,0,0,0,1,Growl,,
5,26_06_18,15:02:00,0:02:00,2,0,0,2,0,,,
5,26_06_18,15:02:10,0:02:10,3,2,4,7,0,,,
5,26_06_18,15:02:20,0:02:20,0,0,0,0,0,,,
5,26_06_18,15:02:30,0:02:30,5,0,0,5,0,,4,
5,26_06_18,15:02:40,0:02:40,0,1,4,4,0,,8,
5,26_06_18,15:02:50,0:02:50,2,0,0,2,0,,7,
5,26_06_18,15:03:00,0:03:00,1,2,6,7,0,,3,
5,26_06_18,15:03:10,0:03:10,1,0,0,1,0,,3,
5,26_06_18,15:03:20,0:03:20,2,3,10,12,0,,,
5,26_06_18,15:03:30,0:03:30,1,2,5,6,2,Squeak,,
5,26_06_18,15:03:40,0:03:40,1,0,0,1,0,,,
5,26_06_18,15:03:50,0:03:50,1,2,5,6,0,,,
5,26_06_18,15:04:00,0:04:00,1,1,2,3,0,,,
5,26_06_18,15:04:10,0:04:10,1,0,0,1,0,,,
5,26_06_18,15:04:20,0:04:20,1,1,9,10,0,,,
5,26_06_18,15:04:30,0:04:30,3,0,0,3,0,,,
5,26_06_18,15:04:40,0:04:40,2,0,0,2,0,,,
5,26_06_18,15:04:50,0:04:50,0,0,0,0,0,,,
5,26_06_18,21:00:00,0:00:00,0,1,9,9,0,,,
5,26_06_18,21:00:10,0:00:10,0,1,8,8,0,,,1 loud snap
5,26_06_18,21:00:20,0:00:20,0,2,8,8,0,,1,
5,26_06_18,21:00:30,0:00:30,0,3,12,12,0,,1,
5,26_06_18,21:00:40,0:00:40,0,1,5,5,0,,6,
5,26_06_18,21:00:50,0:00:50,0,1,4,4,0,,,
5,26_06_18,21:01:00,0:01:00,0,3,15,15,0,,,
5,26_06_18,21:01:10,0:01:10,0,1,17,17,0,,,
